"","logFC","pvalue","padj"
"UBE2G1",-0.0362237804551805,0.000386662711849291,0.000895999943222045
"MID1",-0.0374056922146214,0.000177240830862313,0.000438462616863864
"TM4SF1",0.00275445619061899,0.826676837556875,0.860759491413279
"NDUFS3",0.131611124075744,1.61151234254701e-12,1.67468876266917e-11
"RNF216",0.0335925778490764,0.000207042097003429,0.000505852946631457
"TNRC6B",0.0204964643284122,0.188320683842865,0.245044234129367
"EGFL7",0.0973593396565886,0.000802865826228104,0.00176012373603411
"SEPHS1",0.00577437378690238,0.283427292277535,0.349259375414999
"POLR1D",0.0639553924958432,3.58136979245536e-06,1.20196152427182e-05
"RBM14",-0.0266506288749951,0.00575826681754407,0.0107024819487544
"ZNF711",-0.0268382428917441,0.1087296302305,0.151582238104349
"CACNA2D1",0.0116128092505043,0.47956501842212,0.548398682179859
"NDUFB7",0.244619383125767,1.24851381031253e-16,2.58052569161586e-15
"PPP1R9B",-0.0425171158348663,6.07624835229189e-07,2.34318246630961e-06
"RASAL2",0.0201146247753669,0.10162938890858,0.142797941192168
"VPS51",0.0553132784106558,1.04531943333054e-07,4.72455740554863e-07
"NRAS",-0.0706006194130259,2.13335932115172e-12,2.17879970763201e-11
"TSPAN13",-0.0724768093980885,2.48925878969624e-09,1.49953409400547e-08
"MAGI1",0.062304464982886,9.41696126968435e-07,3.51103513090976e-06
"NMRK2",0.269405311852437,6.993508059605e-21,2.6747604725328e-19
"CREB5",0.00224694725127725,0.827704055864642,0.86145689063815
"MCM3AP",-0.137877822085548,1.69431321650513e-09,1.05526422968768e-08
"TFDP2",0.0263976112098178,0.000511584462599543,0.00115814694692297
"MAP3K7",-0.0114178572972169,0.326368047015489,0.394997408052711
"PPIC",0.0539439116767799,0.00118874257518987,0.00252460196476572
"RNF38",-0.0110624923313107,0.457097849491463,0.527237123292444
"MTHFD1",-0.0504616411166378,5.40843867764495e-10,3.69302917454688e-09
"TCEAL4",0.0416922201514105,0.011458426267749,0.0199974301330098
"CTSC",-0.0489615851458885,4.67969302739022e-05,0.000127763358725609
"EIF4A3",-0.00477788429392114,0.556492182616281,0.622203754722075
"LMF2",0.0302639114328313,0.0456836890735095,0.0692798456856641
"NSFL1C",0.017534304918529,0.0457838731491667,0.0694156328309035
"TMX4",0.0572568406528289,4.09540943710125e-08,1.99896444156716e-07
"PDGFRA",-0.06016677466179,5.37731958081115e-05,0.000145289003465795
"NEAT1",0.111627403612541,6.2004104602538e-06,1.99816538726538e-05
"PAK2",-0.0277636508711345,0.0061498611993612,0.0113768070584495
"DCAF16",-0.0404450331953816,4.70045671056336e-05,0.000128249699621689
"GATA6-AS1",0.0576761951305622,0.000386611490758273,0.000895999943222045
"COPS2",0.0574460965852659,0.00423837431414142,0.00809561772188524
"SERINC3",0.0113602434443436,0.231462862871423,0.29322376469831
"RBPJ",0.094336819449657,2.78423639418935e-11,2.35385818430875e-10
"DCTN4",0.0133127411023092,0.273813468017971,0.339076953995543
"DVL2",-0.0246308215800459,0.000465745379495584,0.00106217368407794
"MMS19",0.000146780928311771,0.982145363092682,0.98592517129424
"DYNC1LI1",0.0211916005706564,0.00588296823011308,0.010914035797601
"GID8",-0.00592815328782704,0.225117327416244,0.286465038946498
"CDK13",-0.00449057444664491,0.558606869170233,0.624333772192834
"IREB2",0.00645001754420827,0.573179947434548,0.637485336558371
"PTPN23",-0.0652939519901689,2.69944693277126e-07,1.12408004141771e-06
"TK1",-0.0451400558256046,0.0203258762626166,0.0334921134828864
"CHD7",-0.0157216448531127,0.444093521696225,0.514603972453324
"MBNL1",0.0473867636446362,0.00155796049358134,0.00323498181138161
"CHCHD2",0.128954674518693,5.98796140838749e-15,9.3864173904074e-14
"TXNRD1",-0.039195978347714,0.00842711974421606,0.0151406697931962
"SEPT6",-0.127821730642678,1.97375946468723e-12,2.02850834818368e-11
"CARMN",-0.0111832340262246,0.620130366755333,0.67981341877978
"SART1",0.00423378541502871,0.767323397681767,0.811106480188491
"ABAT",-0.155411109890793,2.144426558576e-14,3.06326518915095e-13
"DBNL",-0.00339457467387642,0.738659315278288,0.786480103670458
"TRAK2",0.0104461139637502,0.44849814166066,0.519016216817953
"KLHDC8B",0.0643392593754455,2.29689562438888e-07,9.70395618182047e-07
"NRBP2",-0.090612476914803,9.26652675996617e-09,5.05453960700455e-08
"ATP6V0D1",0.0404625422564228,0.0352733405178378,0.0549164267677738
"CDC27",0.00597039833015034,0.643175166293977,0.700834699540985
"EHD1",-0.0209004479793515,0.0202379696052938,0.0333641258491015
"PFAS",-0.102626177772153,7.16060219580279e-10,4.77446696511554e-09
"ABCD3",0.0226876341921023,0.170664906354251,0.224965808436643
"MPPED2",-0.0378387346680559,2.99073584103602e-05,8.47884076381335e-05
"SH3BP2",-0.0859963342882786,1.75150503924939e-14,2.54377825410808e-13
"PRKAA2",0.137358517900776,4.40586565025417e-26,2.85877113485646e-24
"NDUFA12",0.131197275949658,2.44377758051289e-12,2.46685349884281e-11
"SFXN1",-0.0466019433765873,8.05447059122085e-09,4.4435873710111e-08
"AKAP9",0.133578536982268,1.70336498172201e-08,8.92180164322028e-08
"LARP7",0.155643671701741,2.50124784682738e-08,1.27178457771239e-07
"C11orf95",-0.103313757085603,1.77610190903841e-20,6.38124548145424e-19
"ATP1B2",-0.0529280352784991,1.92212031549786e-05,5.61943356976531e-05
"DIAPH1",-0.0901863254486168,7.38493362894662e-14,9.66041167389387e-13
"NCBP2",-0.0543940235759833,3.24763531865003e-22,1.44558565958477e-20
"ANKRD50",-0.00022421553620606,0.989611127835768,0.99166410520431
"EPAS1",0.0407758142645347,0.00170370637607743,0.00350801050786262
"SEC63",-0.00210286132229458,0.842636101347275,0.873651326319354
"DPY19L4",0.0334372204484039,0.0648685040668563,0.0951755011857284
"EPHA2",-0.112055785450708,1.21449825588194e-14,1.80816053118861e-13
"MARK4",-0.0359545568516812,0.000272853333081737,0.000652227487179622
"RTCB",0.00846134465752501,0.417443842981121,0.487534933299881
"DNAJC7",-0.00358873487935828,0.607287872179833,0.668488219865748
"FBLIM1",0.0653557419873135,3.80997699277654e-06,1.27051188800285e-05
"FOXK2",-0.052329169913025,2.23430243879548e-12,2.27299316745481e-11
"SDC2",0.00616799544424135,0.667741563465625,0.722652516033414
"TIMELESS",-0.126497322697372,2.73587059299888e-17,6.25986390770024e-16
"TP53BP2",-0.0504903819562409,0.000149806273366127,0.000374788685448115
"GNA12",-0.0500920737762265,1.35368308884839e-06,4.90273114267166e-06
"SSH2",-0.0421550093909558,0.00191078154440365,0.0038974683925731
"GALNT1",0.00637588089014615,0.662475079780759,0.71778682317028
"DDX18",0.0422753959008504,0.0214677266795301,0.035138314678016
"CHP1",-0.0369723877195914,2.2823427149383e-06,7.91236408512103e-06
"FOXJ3",-0.00640054649438216,0.488096601207226,0.557177756931697
"SCRN1",-0.115903382921712,2.20212770916242e-15,3.7298895562203e-14
"ISCU",0.0775321115971891,1.99502368048529e-12,2.04713602209985e-11
"SH3GL1",-0.00381311900680494,0.762379874366556,0.806730898295223
"PDAP1",0.0337861355693455,0.0243943997898355,0.0393557350394649
"FBXO32",0.147060613629554,7.77225441437959e-18,1.90537109158531e-16
"KCTD20",-0.0593850578109321,2.80149143647092e-08,1.41124184296847e-07
"KLHL7",0.132216764749902,1.49760083935213e-16,3.05182971044227e-15
"CHAF1A",-0.0871407343463284,3.88435816220325e-10,2.72200553534183e-09
"DACT1",-0.0715968160766989,8.3440756781333e-07,3.13482661804507e-06
"DOCK6",-0.0397094409598647,0.00877570576685155,0.0156999663389956
"MTFR1L",0.0276504607480835,0.117542328871135,0.16230672875991
"SACS",-0.0403055404987129,0.025031602356621,0.0403238831441516
"UBE2Q2",0.0294233100763523,0.00229529746551242,0.00461252227198967
"ATP8B2",-0.10248212149548,4.74253292021882e-10,3.26741227392994e-09
"ERBIN",0.00424313209103738,0.790448298554712,0.831172031746396
"ETNK1",-0.00738299787353955,0.678276968664412,0.732352696855805
"LTA4H",0.0316671354330324,0.000404106524899484,0.000933302160038795
"NIPBL",0.0347117941801873,0.00315808963403038,0.00618064300825694
"CHD8",-0.0614642943269449,1.19640820312356e-08,6.43180370368402e-08
"DNAJC8",0.0540849684101105,9.73320571349716e-06,3.03105226636652e-05
"ZNF302",0.0738694073892911,2.54918384764407e-08,1.29363641015463e-07
"UBL5",0.195777500064486,1.09436203697078e-13,1.39654302213043e-12
"AIFM1",0.00811255649204438,0.349093478352096,0.419156430184868
"MLLT10",-0.0121714447378589,0.304041252176364,0.371422443881991
"DYNLT1",0.134548756924659,1.85877143558959e-13,2.24671891222979e-12
"RAB31",-0.0722953797086144,1.42754716351613e-06,5.13995227234876e-06
"CACNA1G",-0.30636099093606,2.33096900294196e-27,1.67035701848182e-25
"MYO1B",0.0228324732893964,0.119213665670873,0.164266732982517
"AGFG1",0.0120572679686687,0.303424305821162,0.370738223395128
"SPTB",-0.0846976467454598,0.000874310965522684,0.00190331557542094
"TNFAIP1",-0.0758912445065995,4.9186157102945e-08,2.36885473019427e-07
"NUP214",-0.0606294689178314,2.11000056063696e-10,1.54599029841726e-09
"UBE2L3",0.0106449554827174,0.406599868066152,0.476491641595719
"PCGF5",0.0238359106615277,0.0229811418574564,0.0373239713142774
"TM9SF4",-0.0612678942278127,5.80452318553507e-12,5.52977292810434e-11
"FURIN",-0.0538160562765532,2.39309519028564e-06,8.26118249648104e-06
"PIGT",-0.00477891531950753,0.630101663843318,0.68854511100499
"FMOD",-0.12913907760945,1.63053050990119e-09,1.01894484475953e-08
"MTREX",0.0122841059721916,0.490537709433109,0.559376830150093
"PPP4C",0.0319747348077642,0.0608654866071482,0.0897566345918619
"ZNF609",-0.0903319848389729,2.34415980992258e-12,2.3699637396132e-11
"FKBP5",-0.105937698314186,3.87690560814229e-11,3.20828698866699e-10
"ATP6V1G1",0.0481823174078403,8.70988834058576e-06,2.73523630478978e-05
"CDC5L",0.0359985652821855,0.0042737398714008,0.00815719528798613
"NR2F2",-0.0245879190146725,0.0506971464314742,0.0761079733512231
"OLA1",0.0233343676000176,0.0384478194527726,0.0594189431571347
"UNK",-0.0244284365612339,0.00226113351034904,0.00455017794197997
"ZNF827",-0.0133999299164492,0.462871120619936,0.532859489374631
"STAT2",-0.0607753124154425,3.83809090207219e-06,1.27857934980397e-05
"ARID3A",-0.148616563633903,3.6377406393126e-19,1.10590707267867e-17
"LMAN2",0.064852015253979,2.97338594619088e-05,8.43569708727898e-05
"SYDE1",-0.0238004066578444,0.0083568821514911,0.01503731471023
"FITM1",0.141557815086528,1.1580485597227e-07,5.20264185873355e-07
"UBE2C",0.0229123845482046,0.183945934300368,0.240190516133901
"CUL7",-0.0750290466091098,5.68374320593044e-14,7.58724451297286e-13
"NDUFB4",0.166806407417372,2.88298890149437e-19,8.86791067294564e-18
"UQCRQ",0.240517182073476,3.4602471573135e-17,7.83481656695879e-16
"CAMSAP1",-0.040080694047404,0.00154465217315937,0.0032114384891351
"TAF15",-0.065927292031757,4.58905869584619e-10,3.17155159462137e-09
"EI24",0.054711196247244,6.85810266658376e-06,2.19277702813399e-05
"LAMP2",0.0123907940822019,0.223730992914785,0.28492330920756
"TCEAL8",0.0627559837301145,1.74907772220903e-08,9.13189417656131e-08
"BCAP31",0.0282925100294754,0.037377772606745,0.0579325353171737
"BNIP2",0.0327981048339901,0.0041741442436761,0.00798462734321263
"NEDD4L",0.0876524132594275,3.69732087905419e-13,4.28219094273682e-12
"PTBP2",-0.00613628583436378,0.613014395468616,0.673881805942489
"MRPS16",0.0140463035571577,0.0343967729141236,0.053692724398085
"TEX261",-0.0349937834344064,3.3251695166479e-05,9.33825599399698e-05
"CAB39",0.0149097123022575,0.301734885874825,0.369158197146292
"GDE1",0.0248383139232115,0.000778753063511098,0.00170927254364048
"WWC3",-0.0558514132574051,6.13612129480788e-07,2.36303316040957e-06
"SPPL3",-0.00348294010169138,0.679060377242348,0.732834541993769
"ILVBL",0.177732534938995,2.51308510470104e-38,5.46260932258517e-36
"STARD9",-0.0309804320003351,0.185548363362296,0.241992175497106
"CCDC3",-0.114573683307824,1.68153525668234e-13,2.05150447311984e-12
"PBXIP1",0.0506942064079903,1.53546322907402e-07,6.71096227667001e-07
"FAM50A",0.0690913106895414,0.00155394288035568,0.00322715335121
"FOXP4",-0.125269157624124,2.09224548073919e-16,4.18883816497874e-15
"KAT8",0.00895435681972932,0.383964282215976,0.453962666001337
"TMEM47",0.0617599531011194,0.000404560202356583,0.000934184518260368
"FSD2",0.0288662173981493,0.00158805732583178,0.00329066470344743
"SOBP",0.00315699941137085,0.804532966101938,0.842517981684718
"TEK",-0.148294226700053,1.26107704586072e-10,9.53447352586408e-10
"FRY",0.0329502002323746,0.0152675346658691,0.0259067378496311
"RBM23",-0.0141032541890058,0.0454103587430835,0.0689134161888871
"DPY19L2",0.0703857338862792,0.00011401439476436,0.000290936360108938
"OST4",0.139040434696128,4.08333600950276e-11,3.36204976236963e-10
"CD59",0.101506910566323,3.32602071207963e-19,1.01826202175922e-17
"DLG1",0.00694294009096566,0.495466343413799,0.564060060300521
"DTX3",0.0209481730966975,0.093378002232925,0.132359081091382
"SCOC",0.0487935937490918,0.000722994034925893,0.00159548023747944
"TOB2",-0.0255961584902259,0.00346480111471285,0.0067324100324918
"CCDC47",-0.0334317944976745,0.00379747301084159,0.00731776640180202
"DHX38",-0.0825984595616466,5.88113474552857e-07,2.27466664742537e-06
"MICALL1",-0.0843157957191652,6.25147935910238e-12,5.9209726798412e-11
"GLOD4",0.0432579155159185,7.11005406884662e-08,3.32470411480838e-07
"UBXN1",0.0907895848981955,2.31571824588539e-06,8.01954258174119e-06
"ZMYM4",-0.00231748250082766,0.852177890362989,0.88151205949509
"TMEM163",-0.0209799873304485,0.23818586174851,0.300805655943068
"FAM20B",-0.0517441540723804,6.80379176666864e-05,0.000180870469263947
"PHF19",-0.0701859146552114,1.70739386909896e-12,1.77009784108017e-11
"PSMC2",0.0512259610218768,2.23676475024655e-08,1.14804745662005e-07
"POGK",-0.0992798551139523,1.7092958940964e-20,6.17524572044466e-19
"KLHDC2",0.032504422211586,0.0239599068098062,0.0387314209982019
"MMRN2",-0.0892883902236658,7.04925101182438e-10,4.70744145909952e-09
"ZSWIM8",-0.0825016382286149,3.9871687725994e-08,1.95124409501844e-07
"CD99L2",-0.0181828706049799,0.0504392165241702,0.0757604816202036
"ELP2",-0.0124594258013226,0.0150733205668086,0.0256271994306241
"HGS",-0.0534627967632649,6.09220857534119e-05,0.000163453166508125
"YPEL5",0.041677402648622,7.3285189743764e-05,0.000193485569992207
"LRP10",-0.0176856874154797,0.106208179361738,0.148559317378355
"MPZL1",-0.0774388302709976,2.57672053726226e-22,1.1664547077586e-20
"PHF21A",-0.0510806782085961,3.38538462515475e-10,2.39177607157466e-09
"RREB1",-0.0536296283642671,1.66612617072762e-06,5.90799823780032e-06
"GARS",-0.0410031614542213,3.92532420139199e-05,0.000108993140801691
"YIPF4",0.0885020524913714,5.32517310752844e-12,5.10668438738131e-11
"CHMP1A",0.043049423470404,6.34530161718003e-05,0.000169546043210944
"TIMM50",0.0525676176856691,0.000856988410936383,0.00186810009283508
"FYTTD1",0.0291948277406931,0.0651150126609535,0.0955049477197656
"PRDM16",-0.0445117121501929,0.00215016561018281,0.00434564696854241
"NAGK",-0.00495935409989918,0.586854206760265,0.650331596955338
"ODF2",-0.0796184869427212,3.21124136353319e-21,1.28864645732923e-19
"WASL",0.0253905756505197,0.088157377540959,0.12555951926277
"ATP5MF",0.133268384392343,4.65624552871413e-06,1.52810151448137e-05
"CNIH1",0.039060945041918,0.00401239297784541,0.00770119635276819
"TRIM56",0.00761771518154964,0.734921681436488,0.78352395727088
"GALNT2",-0.119028732556211,8.6573954829216e-16,1.57255921849949e-14
"MADD",-0.0633137557616861,7.2705162614192e-07,2.76368618715911e-06
"MAP4K3",0.00765237378981097,0.613704208032784,0.674525754924741
"STAT1",0.00126276807532578,0.926351293605502,0.942098687710773
"AK2",0.0115959914489877,0.12800769116242,0.174960837155761
"FZD6",-0.0786026934668937,2.54771993448798e-05,7.30914284768858e-05
"KLC1",0.0215102748805247,0.0840021417739259,0.120245410275002
"TLE2",-0.00715402840232557,0.577825309350784,0.641743820535888
"ATP6V0B",0.0743979418243465,9.52336982694431e-05,0.000246778838233673
"DPF3",0.000905146397291715,0.930505000926325,0.945542930929247
"MAP4K5",-0.0509863682051447,0.00170174752534569,0.00350453043195302
"PLCL2",0.044605598801113,0.00156393789715721,0.00324687648117229
"AGPS",-0.0166577121374049,0.269898584072157,0.335048289879028
"ARAF",0.00683198975546518,0.641699060863176,0.699518484769103
"DYNC1I2",0.0665501339310945,0.0015350121723665,0.00319292324593364
"LIX1L",0.0400593685231877,3.37257997326094e-10,2.38660813951542e-09
"TMEM230",0.0159583024218894,0.0635127969612417,0.0933754816783355
"SIPA1L1",-0.0448152228056276,0.0146366402821628,0.02494493844581
"ZNF655",-0.0485283894699316,4.36636862940308e-05,0.000120013023529347
"LYPLA1",-0.0167681238279134,0.257250949272937,0.32155135905862
"DCAF11",0.0107147980706963,0.120966034469018,0.166400065556896
"NCAPH2",0.0514282868032318,1.6450813951923e-05,4.85740356714918e-05
"QPRT",0.0190860222031957,0.222402391925741,0.283486831653785
"DDX21",0.00661167876704522,0.642334570266646,0.700152734259723
"ITGB5",-0.00274817881548709,0.790266365775764,0.831101856993683
"RGL1",-0.0587080140632407,3.29415106130035e-07,1.34889538905743e-06
"CNP",0.0109406736406835,0.246538680054401,0.309973726527474
"OSBP",-0.0196919106275723,0.0575437829912881,0.085292194314397
"SIN3A",-0.0860311966269493,7.26794469642763e-16,1.33317207778916e-14
"VBP1",0.0500754301197541,0.000180687218789704,0.000446395663469469
"ADD2",-0.12444932247453,7.42643781911499e-13,8.09152899222204e-12
"ANAPC7",-0.0232313077116553,0.0149278367438133,0.0253964057934794
"CDC20",-0.0133899146257886,0.407238648684371,0.47719734556528
"IRGQ",-0.0193852062012533,0.0109243073006165,0.0191575656601641
"CLASP2",0.0305083329822026,0.0319165414725339,0.0502663366604017
"INAFM2",0.0140245386612257,0.162801972804196,0.216064244358637
"TYMS",-0.114652816525087,1.59781272014139e-13,1.95852194512067e-12
"ATP6V1E1",0.0674646790914721,6.17237301858539e-10,4.16667126855024e-09
"EDC4",-0.110439573715951,1.0666853528055e-05,3.29427193258093e-05
"MKNK2",0.00800090210555021,0.34273716611875,0.41270225468754
"MRPL42",0.0232498557236776,0.0450225151573426,0.0683805336767279
"ASPN",0.03047495669868,0.153727955606848,0.205611731824891
"TSPYL4",-0.0329381146054129,0.0088125928452492,0.0157551522807046
"MMADHC",0.0876760076708199,1.2835199519734e-09,8.19366970809452e-09
"RYBP",-0.00615033553905625,0.679364141224878,0.733020712549563
"RC3H2",0.0078292034206809,0.554726975749722,0.620529137810093
"CYB5R1",0.0459873599275296,0.000211022554736668,0.000514902929630613
"MRPS7",0.0767782123907698,5.43956165181111e-12,5.20489824379461e-11
"SPRY4",-0.092127995135237,1.3174931113194e-09,8.38182690625735e-09
"ELP1",-0.0250128977126021,0.0366935741151545,0.056957580767656
"PRKAA1",-0.0253927147775731,0.0872827914438645,0.124477000110539
"ZEB1",0.00359536336381268,0.77343292424775,0.816704088578994
"FREM2",-0.312190105898865,2.08668484542961e-34,2.99060920374649e-32
