regulator,target
hsa-mir-17-5p,HMGA2
hsa-mir-181b-3p,HMGA2
hsa-mir-182-5p,HMGA2
hsa-mir-186-5p,HMGA2
hsa-mir-191-3p,HMGA2
hsa-mir-202-5p,HMGA2
hsa-mir-20a-5p,HMGA2
hsa-mir-20b-5p,HMGA2
hsa-mir-214-3p,HMGA2
hsa-mir-22-3p,HMGA2
hsa-mir-22-5p,HMGA2
hsa-mir-23a-3p,HMGA2
hsa-mir-26b-5p,HMGA2
hsa-mir-29a-3p,HMGA2
hsa-mir-301a-3p,HMGA2
hsa-mir-301b-3p,HMGA2
hsa-mir-30b-3p,HMGA2
hsa-mir-30c-1-3p,HMGA2
hsa-mir-30c-2-3p,HMGA2
hsa-mir-3187-3p,HMGA2
hsa-mir-320a,HMGA2
hsa-mir-320b,HMGA2
hsa-mir-320c,HMGA2
hsa-mir-320d,HMGA2
hsa-mir-329-3p,HMGA2
hsa-mir-340-5p,HMGA2
hsa-mir-362-3p,HMGA2
hsa-mir-365a-3p,HMGA2
hsa-mir-3677-5p,HMGA2
hsa-mir-424-5p,HMGA2
hsa-mir-4429,HMGA2
hsa-mir-452-5p,HMGA2
hsa-mir-454-3p,HMGA2
hsa-mir-4690-5p,HMGA2
hsa-mir-511-5p,HMGA2
hsa-mir-516b-5p,HMGA2
hsa-mir-520d-5p,HMGA2
hsa-mir-522-5p,HMGA2
hsa-mir-532-3p,HMGA2
hsa-mir-548an,HMGA2
hsa-mir-548ax,HMGA2
hsa-mir-550a-3-5p,HMGA2
hsa-mir-550a-5p,HMGA2
hsa-mir-5699-3p,HMGA2
hsa-mir-588,HMGA2
hsa-mir-590-3p,HMGA2
hsa-mir-607,HMGA2
hsa-mir-616-5p,HMGA2
hsa-mir-622,HMGA2
hsa-mir-632,HMGA2
hsa-mir-641,HMGA2
hsa-mir-769-3p,HMGA2
hsa-mir-876-3p,HMGA2
hsa-mir-888-3p,HMGA2
hsa-mir-93-5p,HMGA2
hsa-mir-942-5p,HMGA2
hsa-mir-9-5p,HMGA2
hsa-mir-1-3p,HMGA2
hsa-mir-1343-3p,HMGA2
hsa-mir-145-3p,HMGA2
hsa-mir-29c-3p,HMGA2
hsa-mir-302a-3p,HMGA2
hsa-mir-302b-3p,HMGA2
hsa-mir-302c-3p,HMGA2
hsa-mir-302d-3p,HMGA2
hsa-mir-302e,HMGA2
hsa-mir-148b-3p,HMGA2
hsa-mir-133a-3p,HMGA2
hsa-let-7a-5p,DCUN1D2
hsa-let-7b-5p,DCUN1D2
hsa-let-7c-5p,DCUN1D2
hsa-let-7e-5p,DCUN1D2
hsa-let-7f-5p,DCUN1D2
hsa-let-7g-5p,DCUN1D2
hsa-let-7i-5p,DCUN1D2
hsa-mir-1304-5p,DCUN1D2
hsa-mir-143-3p,DCUN1D2
hsa-mir-2278,DCUN1D2
hsa-mir-27a-3p,DCUN1D2
hsa-mir-27b-3p,DCUN1D2
hsa-mir-3619-5p,DCUN1D2
hsa-mir-4766-3p,DCUN1D2
hsa-mir-4793-3p,DCUN1D2
hsa-mir-486-5p,DCUN1D2
hsa-mir-522-5p,DCUN1D2
hsa-mir-876-5p,DCUN1D2
hsa-mir-98-5p,DCUN1D2
hsa-mir-124-3p,DCUN1D2
hsa-mir-195-5p,DCUN1D2
hsa-mir-224-5p,DCUN1D2
hsa-mir-205-5p,SLC25A4
hsa-mir-302c-3p,SLC25A4
hsa-mir-181a-5p,SLC25A4
hsa-mir-23a-3p,SLC25A4
hsa-mir-23b-3p,SLC25A4
hsa-mir-33a-5p,SLC25A4
hsa-mir-33b-5p,SLC25A4
hsa-mir-1-3p,SLC25A4
hsa-mir-16-5p,SLC25A4
hsa-mir-30a-5p,SLC25A4
hsa-mir-126-3p,SLC25A4
hsa-mir-195-5p,SLC25A4
hsa-mir-29c-3p,SLC25A4
hsa-mir-7-5p,SLC25A4
hsa-mir-122-5p,MZT2B
hsa-mir-765,MZT2B
hsa-let-7b-5p,MZT2B
hsa-mir-124-3p,MZT2B
hsa-mir-146a-5p,MZT2B
hsa-mir-155-5p,MZT2B
hsa-mir-16-5p,MZT2B
hsa-mir-182-5p,MZT2B
hsa-mir-27a-3p,MZT2B
hsa-mir-129-5p,CWF19L2
hsa-mir-4690-5p,CWF19L2
hsa-mir-550a-3p,CWF19L2
hsa-mir-1-3p,CWF19L2
hsa-mir-146a-5p,CWF19L2
hsa-mir-182-5p,CWF19L2
hsa-mir-1304-5p,GPD1L
hsa-mir-140-3p,GPD1L
hsa-mir-143-3p,GPD1L
hsa-mir-155-5p,GPD1L
hsa-mir-182-5p,GPD1L
hsa-mir-20a-3p,GPD1L
hsa-mir-27a-3p,GPD1L
hsa-mir-27b-3p,GPD1L
hsa-mir-32-3p,GPD1L
hsa-mir-340-5p,GPD1L
hsa-mir-374b-5p,GPD1L
hsa-mir-424-3p,GPD1L
hsa-mir-548a-3p,GPD1L
hsa-mir-671-5p,GPD1L
hsa-mir-7-5p,GPD1L
hsa-mir-101-3p,GPD1L
hsa-mir-1-3p,GPD1L
hsa-mir-23b-3p,GPD1L
hsa-mir-107,GPD1L
hsa-mir-124-3p,GPD1L
hsa-mir-128-3p,GPD1L
hsa-mir-146a-5p,GPD1L
hsa-mir-147a,GPD1L
hsa-mir-224-5p,GPD1L
hsa-mir-941,GPD1L
hsa-mir-1243,FARP1
hsa-mir-126-3p,FARP1
hsa-mir-1305,FARP1
hsa-mir-145-5p,FARP1
hsa-mir-16-5p,FARP1
hsa-mir-17-3p,FARP1
hsa-mir-203a-3p,FARP1
hsa-mir-22-3p,FARP1
hsa-mir-24-2-5p,FARP1
hsa-mir-31-5p,FARP1
hsa-mir-34a-5p,FARP1
hsa-mir-378a-3p,FARP1
hsa-mir-378c,FARP1
hsa-mir-378d,FARP1
hsa-mir-378i,FARP1
hsa-mir-4521,FARP1
hsa-mir-522-5p,FARP1
hsa-mir-532-5p,FARP1
hsa-mir-629-5p,FARP1
hsa-mir-942-5p,FARP1
hsa-mir-1-3p,FARP1
hsa-mir-23b-3p,FARP1
hsa-mir-129-2-3p,FARP1
hsa-mir-147a,FARP1
hsa-mir-182-5p,FARP1
hsa-mir-195-5p,FARP1
hsa-mir-200c-3p,FARP1
hsa-mir-122-5p,FARP1
hsa-mir-129-5p,SLC16A12
hsa-mir-26a-5p,SLC16A12
hsa-mir-26b-5p,SLC16A12
hsa-mir-450a-5p,SLC16A12
hsa-mir-450b-5p,SLC16A12
hsa-mir-1343-3p,SLC16A12
hsa-mir-517a-3p,SLC16A12
hsa-let-7e-5p,PTPRK
hsa-let-7e-5p,PTPRK
hsa-mir-103a-3p,PTPRK
hsa-mir-103a-3p,PTPRK
hsa-mir-107,PTPRK
hsa-mir-107,PTPRK
hsa-mir-1179,PTPRK
hsa-mir-1179,PTPRK
hsa-mir-17-5p,PTPRK
hsa-mir-17-5p,PTPRK
hsa-mir-20b-5p,PTPRK
hsa-mir-20b-5p,PTPRK
hsa-mir-218-1-3p,PTPRK
hsa-mir-218-1-3p,PTPRK
hsa-mir-22-3p,PTPRK
hsa-mir-22-3p,PTPRK
hsa-mir-24-3p,PTPRK
hsa-mir-24-3p,PTPRK
hsa-mir-25-3p,PTPRK
hsa-mir-25-3p,PTPRK
hsa-mir-29a-5p,PTPRK
hsa-mir-29a-5p,PTPRK
hsa-mir-3127-3p,PTPRK
hsa-mir-3127-3p,PTPRK
hsa-mir-3157-5p,PTPRK
hsa-mir-3157-5p,PTPRK
hsa-mir-32-5p,PTPRK
hsa-mir-32-5p,PTPRK
hsa-mir-330-3p,PTPRK
hsa-mir-330-3p,PTPRK
hsa-mir-340-5p,PTPRK
hsa-mir-340-5p,PTPRK
hsa-mir-34a-5p,PTPRK
hsa-mir-34a-5p,PTPRK
hsa-mir-34b-3p,PTPRK
hsa-mir-34b-3p,PTPRK
hsa-mir-361-5p,PTPRK
hsa-mir-361-5p,PTPRK
hsa-mir-4422,PTPRK
hsa-mir-4422,PTPRK
hsa-mir-4685-3p,PTPRK
hsa-mir-4685-3p,PTPRK
hsa-mir-4799-5p,PTPRK
hsa-mir-4799-5p,PTPRK
hsa-mir-501-3p,PTPRK
hsa-mir-501-3p,PTPRK
hsa-mir-522-5p,PTPRK
hsa-mir-522-5p,PTPRK
hsa-mir-545-3p,PTPRK
hsa-mir-545-3p,PTPRK
hsa-mir-548l,PTPRK
hsa-mir-548l,PTPRK
hsa-mir-627-5p,PTPRK
hsa-mir-627-5p,PTPRK
hsa-mir-629-3p,PTPRK
hsa-mir-629-3p,PTPRK
hsa-mir-93-5p,PTPRK
hsa-mir-93-5p,PTPRK
hsa-mir-19a-3p,PTPRK
hsa-mir-19a-3p,PTPRK
hsa-mir-19b-3p,PTPRK
hsa-mir-19b-3p,PTPRK
hsa-mir-30b-5p,PTPRK
hsa-mir-30b-5p,PTPRK
hsa-mir-30c-5p,PTPRK
hsa-mir-30c-5p,PTPRK
hsa-mir-1343-3p,PTPRK
hsa-mir-1343-3p,PTPRK
hsa-mir-155-5p,PTPRK
hsa-mir-155-5p,PTPRK
hsa-mir-1-3p,PTPRK
hsa-mir-1-3p,PTPRK
hsa-mir-130a-3p,PTPRK
hsa-mir-130a-3p,PTPRK
hsa-mir-146a-5p,PTPRK
hsa-mir-146a-5p,PTPRK
hsa-mir-203a-3p,PTPRK
hsa-mir-203a-3p,PTPRK
hsa-mir-205-5p,PTPRK
hsa-mir-205-5p,PTPRK
hsa-mir-29c-3p,PTPRK
hsa-mir-29c-3p,PTPRK
hsa-mir-1-3p,LGI2
hsa-mir-4511,LGI2
hsa-mir-625-5p,LGI2
hsa-let-7a-5p,BMP6
hsa-mir-130a-3p,BMP6
hsa-mir-130b-3p,BMP6
hsa-mir-17-3p,BMP6
hsa-mir-192-5p,BMP6
hsa-mir-20a-3p,BMP6
hsa-mir-210-3p,BMP6
hsa-mir-21-3p,BMP6
hsa-mir-301a-3p,BMP6
hsa-mir-301b-3p,BMP6
hsa-mir-345-5p,BMP6
hsa-mir-155-5p,BMP6
hsa-mir-374a-5p,BMP6
hsa-mir-187-3p,SEMA3D
hsa-mir-30a-5p,SEMA3D
hsa-mir-30b-5p,SEMA3D
hsa-mir-30c-5p,SEMA3D
hsa-mir-30d-5p,SEMA3D
hsa-mir-30e-5p,SEMA3D
hsa-mir-548a-3p,SEMA3D
hsa-mir-548o-3p,SEMA3D
hsa-mir-616-5p,SEMA3D
hsa-mir-101-3p,SEMA3D
hsa-mir-103a-3p,SEMA3D
hsa-mir-107,SEMA3D
hsa-mir-16-5p,SEMA3D
hsa-mir-195-5p,SEMA3D
hsa-mir-224-5p,SEMA3D
hsa-mir-140-3p,ROBO3
hsa-mir-1343-3p,ROBO3
hsa-mir-132-3p,ANGPT1
hsa-mir-212-3p,ANGPT1
hsa-mir-27b-3p,ANGPT1
hsa-mir-1343-3p,ANGPT1
hsa-let-7b-5p,ANGPT1
hsa-mir-101-3p,ANGPT1
hsa-mir-129-2-3p,ANGPT1
hsa-mir-155-5p,ANGPT1
hsa-mir-16-5p,ANGPT1
hsa-mir-182-5p,ANGPT1
hsa-mir-671-5p,ANGPT1
hsa-mir-941,ANGPT1
hsa-mir-122-5p,ABCA5
hsa-mir-1299,ABCA5
hsa-mir-144-3p,ABCA5
hsa-mir-1-3p,ABCA5
hsa-mir-22-5p,ABCA5
hsa-mir-27a-3p,ABCA5
hsa-mir-29b-2-5p,ABCA5
hsa-mir-31-5p,ABCA5
hsa-mir-34b-5p,ABCA5
hsa-mir-34c-5p,ABCA5
hsa-mir-4452,ABCA5
hsa-mir-4485-3p,ABCA5
hsa-mir-449b-5p,ABCA5
hsa-mir-449c-5p,ABCA5
hsa-mir-4726-3p,ABCA5
hsa-mir-760,ABCA5
hsa-mir-940,ABCA5
hsa-mir-101-3p,ABCA5
hsa-mir-126-5p,ABCA5
hsa-mir-1301-3p,ABCA5
hsa-mir-218-5p,ABCA5
hsa-mir-361-5p,ABCA5
hsa-mir-365a-3p,ABCA5
hsa-mir-365b-3p,ABCA5
hsa-mir-369-3p,ABCA5
hsa-mir-377-3p,ABCA5
hsa-mir-495-3p,ABCA5
hsa-mir-9-3p,ABCA5
hsa-mir-107,ABCA5
hsa-mir-124-3p,ABCA5
hsa-mir-129-2-3p,ABCA5
hsa-mir-210-3p,ABCA5
hsa-mir-374a-5p,ABCA5
hsa-mir-1224-5p,UCHL1
hsa-mir-1267,UCHL1
hsa-mir-140-3p,UCHL1
hsa-mir-151a-3p,UCHL1
hsa-mir-17-3p,UCHL1
hsa-mir-181c-5p,UCHL1
hsa-mir-186-5p,UCHL1
hsa-mir-187-3p,UCHL1
hsa-mir-193a-3p,UCHL1
hsa-mir-19a-3p,UCHL1
hsa-mir-19b-3p,UCHL1
hsa-mir-20a-3p,UCHL1
hsa-mir-210-3p,UCHL1
hsa-mir-2355-3p,UCHL1
hsa-mir-335-3p,UCHL1
hsa-mir-338-3p,UCHL1
hsa-mir-342-3p,UCHL1
hsa-mir-346,UCHL1
hsa-mir-423-5p,UCHL1
hsa-mir-497-3p,UCHL1
hsa-mir-499a-3p,UCHL1
hsa-mir-5008-3p,UCHL1
hsa-mir-518e-3p,UCHL1
hsa-mir-545-3p,UCHL1
hsa-mir-5581-5p,UCHL1
hsa-mir-589-3p,UCHL1
hsa-mir-626,UCHL1
hsa-mir-632,UCHL1
hsa-mir-653-5p,UCHL1
hsa-mir-664a-5p,UCHL1
hsa-mir-877-3p,UCHL1
hsa-let-7b-5p,UCHL1
hsa-mir-124-3p,UCHL1
hsa-mir-155-5p,UCHL1
hsa-mir-194-5p,UCHL1
hsa-mir-214-3p,UCHL1
hsa-mir-34b-5p,UCHL1
hsa-mir-34c-5p,UCHL1
hsa-mir-302a-3p,UCHL1
hsa-mir-374a-5p,UCHL1
hsa-mir-24-1-5p,SRSF12
hsa-mir-24-2-5p,SRSF12
hsa-mir-361-5p,SRSF12
hsa-mir-374a-3p,SRSF12
hsa-mir-4786-3p,SRSF12
hsa-mir-19a-3p,SRSF12
hsa-mir-19b-3p,SRSF12
hsa-mir-124-3p,SRSF12
hsa-mir-374a-5p,SRSF12
hsa-mir-15a-3p,JAM2
hsa-mir-4766-3p,JAM2
hsa-mir-28-5p,JAM2
hsa-mir-708-5p,JAM2
hsa-mir-128-3p,JAM2
hsa-mir-129-2-3p,JAM2
hsa-mir-21-3p,JAM2
hsa-mir-27a-3p,JAM2
hsa-mir-27a-5p,JAM2
hsa-mir-132-3p,XPC
hsa-mir-15b-3p,XPC
hsa-mir-17-3p,XPC
hsa-mir-20a-3p,XPC
hsa-mir-217,XPC
hsa-mir-27a-3p,XPC
hsa-mir-27b-3p,XPC
hsa-mir-29c-5p,XPC
hsa-mir-339-5p,XPC
hsa-mir-34a-3p,XPC
hsa-mir-365a-3p,XPC
hsa-mir-4705,XPC
hsa-mir-4726-3p,XPC
hsa-mir-628-3p,XPC
hsa-mir-941,XPC
hsa-mir-124-3p,XPC
hsa-mir-129-2-3p,XPC
hsa-mir-147a,XPC
hsa-mir-191-5p,XPC
hsa-mir-195-5p,XPC
hsa-mir-205-5p,XPC
hsa-mir-128-3p,APCDD1
hsa-mir-374b-5p,APCDD1
hsa-mir-3929,APCDD1
hsa-mir-676-3p,APCDD1
hsa-mir-103a-3p,APCDD1
hsa-mir-107,APCDD1
hsa-mir-124-3p,APCDD1
hsa-mir-147a,APCDD1
hsa-mir-16-5p,APCDD1
hsa-mir-195-5p,APCDD1
hsa-mir-429,APCDD1
hsa-mir-374a-5p,APCDD1
hsa-mir-125a-5p,ACSS1
hsa-mir-182-3p,ACSS1
hsa-mir-23a-3p,ACSS1
hsa-mir-23b-3p,ACSS1
hsa-mir-24-3p,ACSS1
hsa-mir-3943,ACSS1
hsa-mir-885-5p,ACSS1
hsa-mir-941,ACSS1
hsa-mir-146a-5p,ACSS1
hsa-mir-21-3p,ACSS1
hsa-mir-27a-5p,ACSS1
hsa-mir-133a-3p,DBI
hsa-mir-183-5p,DBI
hsa-mir-199a-3p,DBI
hsa-mir-199b-3p,DBI
hsa-mir-24-3p,DBI
hsa-mir-324-5p,DBI
hsa-mir-545-5p,DBI
hsa-mir-548an,DBI
hsa-mir-550a-3p,DBI
hsa-mir-5690,DBI
hsa-mir-590-5p,DBI
hsa-mir-624-3p,DBI
hsa-mir-627-5p,DBI
hsa-mir-654-5p,DBI
hsa-mir-23b-3p,DBI
hsa-mir-124-3p,DBI
hsa-mir-128-3p,DBI
hsa-mir-129-2-3p,DBI
hsa-mir-191-5p,DBI
hsa-mir-34a-5p,DBI
hsa-mir-125a-3p,TTN
hsa-mir-128-3p,TTN
hsa-mir-129-5p,TTN
hsa-mir-1305,TTN
hsa-mir-133a-3p,TTN
hsa-mir-140-3p,TTN
hsa-mir-141-5p,TTN
hsa-mir-181a-5p,TTN
hsa-mir-181c-5p,TTN
hsa-mir-191-5p,TTN
hsa-mir-218-5p,TTN
hsa-mir-23a-3p,TTN
hsa-mir-23b-3p,TTN
hsa-mir-23c,TTN
hsa-mir-26b-5p,TTN
hsa-mir-29b-2-5p,TTN
hsa-mir-375,TTN
hsa-mir-409-3p,TTN
hsa-mir-4511,TTN
hsa-mir-4690-5p,TTN
hsa-mir-493-3p,TTN
hsa-mir-511-5p,TTN
hsa-mir-548a-3p,TTN
hsa-mir-550a-3p,TTN
hsa-mir-579-3p,TTN
hsa-mir-582-5p,TTN
hsa-mir-641,TTN
hsa-mir-766-3p,TTN
hsa-mir-876-5p,TTN
hsa-mir-103a-2-5p,SFXN2
hsa-mir-106b-5p,SFXN2
hsa-mir-1271-3p,SFXN2
hsa-mir-129-5p,SFXN2
hsa-mir-133a-3p,SFXN2
hsa-mir-135b-5p,SFXN2
hsa-mir-143-3p,SFXN2
hsa-mir-183-5p,SFXN2
hsa-mir-1915-5p,SFXN2
hsa-mir-1-3p,SFXN2
hsa-mir-20a-5p,SFXN2
hsa-mir-24-3p,SFXN2
hsa-mir-34a-5p,SFXN2
hsa-mir-4726-3p,SFXN2
hsa-mir-484,SFXN2
hsa-mir-548b-3p,SFXN2
hsa-mir-550a-3-5p,SFXN2
hsa-mir-550a-5p,SFXN2
hsa-mir-576-5p,SFXN2
hsa-mir-589-5p,SFXN2
hsa-mir-23b-3p,SFXN2
hsa-mir-103a-3p,SFXN2
hsa-mir-107,SFXN2
hsa-mir-147a,SFXN2
hsa-mir-16-5p,SFXN2
hsa-mir-374a-5p,SFXN2
hsa-mir-122-5p,FGF18
hsa-mir-34a-5p,FGF18
hsa-mir-146a-5p,FGF18
hsa-mir-191-5p,FGF18
hsa-mir-210-3p,FGF18
hsa-mir-27a-3p,FGF18
hsa-mir-29c-3p,FGF18
hsa-mir-1-3p,FGF18
hsa-mir-224-5p,UQCRB
hsa-mir-584-5p,UQCRB
hsa-mir-590-3p,UQCRB
hsa-mir-941,UQCRB
hsa-let-7a-5p,UQCRB
hsa-let-7b-5p,UQCRB
hsa-let-7c-5p,UQCRB
hsa-let-7e-5p,UQCRB
hsa-let-7f-5p,UQCRB
hsa-let-7g-5p,UQCRB
hsa-let-7i-5p,UQCRB
hsa-mir-132-3p,UQCRB
hsa-mir-135a-5p,UQCRB
hsa-mir-369-3p,UQCRB
hsa-mir-574-5p,UQCRB
hsa-mir-1-3p,UQCRB
hsa-mir-129-2-3p,UQCRB
hsa-mir-147a,UQCRB
hsa-mir-1301-3p,RPL30
hsa-mir-142-3p,RPL30
hsa-mir-16-2-3p,RPL30
hsa-mir-17-3p,RPL30
hsa-mir-181a-2-3p,RPL30
hsa-mir-181a-3p,RPL30
hsa-mir-181c-3p,RPL30
hsa-mir-18a-5p,RPL30
hsa-mir-376c-3p,RPL30
hsa-mir-3934-5p,RPL30
hsa-mir-424-5p,RPL30
hsa-mir-450a-5p,RPL30
hsa-mir-497-5p,RPL30
hsa-mir-522-5p,RPL30
hsa-mir-590-3p,RPL30
hsa-mir-9-5p,RPL30
hsa-mir-1-3p,RPL30
hsa-mir-124-3p,RPL30
hsa-mir-126-3p,RPL30
hsa-let-7b-5p,RPL30
hsa-let-7c-5p,RPL30
hsa-mir-155-5p,RPL30
hsa-mir-32-5p,RPL30
hsa-mir-92a-3p,RPL30
hsa-mir-92b-3p,RPL30
hsa-mir-100-3p,CD109
hsa-mir-106b-5p,CD109
hsa-mir-126-5p,CD109
hsa-mir-1287-5p,CD109
hsa-mir-1343-3p,CD109
hsa-mir-142-5p,CD109
hsa-mir-16-2-3p,CD109
hsa-mir-183-3p,CD109
hsa-mir-20a-5p,CD109
hsa-mir-2467-5p,CD109
hsa-mir-374a-5p,CD109
hsa-mir-374b-5p,CD109
hsa-mir-484,CD109
hsa-mir-520d-5p,CD109
hsa-mir-522-5p,CD109
hsa-mir-551b-5p,CD109
hsa-mir-570-3p,CD109
hsa-mir-9-5p,CD109
hsa-let-7b-5p,CD109
hsa-mir-124-3p,CD109
hsa-mir-128-3p,CD109
hsa-mir-129-2-3p,CD109
hsa-mir-147a,CD109
hsa-mir-16-5p,CD109
hsa-mir-21-3p,CD109
hsa-mir-210-3p,CD109
hsa-mir-27a-5p,CD109
hsa-mir-7-5p,CD109
hsa-mir-10a-5p,MAPK13
hsa-mir-10b-5p,MAPK13
hsa-mir-142-3p,MAPK13
hsa-mir-17-5p,MAPK13
hsa-mir-34a-5p,MAPK13
hsa-mir-34b-3p,MAPK13
hsa-mir-3943,MAPK13
hsa-mir-454-3p,MAPK13
hsa-mir-520h,MAPK13
hsa-mir-629-3p,MAPK13
hsa-mir-93-5p,MAPK13
hsa-mir-23b-3p,MAPK13
hsa-mir-126-3p,MAPK13
hsa-mir-129-2-3p,MAPK13
hsa-mir-200c-3p,MAPK13
hsa-mir-27a-3p,MAPK13
hsa-mir-2278,MALSU1
hsa-mir-26a-1-3p,MALSU1
hsa-mir-26a-2-3p,MALSU1
hsa-mir-31-3p,MALSU1
hsa-mir-345-5p,MALSU1
hsa-mir-522-5p,MALSU1
hsa-mir-573,MALSU1
hsa-mir-603,MALSU1
hsa-mir-182-5p,KLHL40
hsa-mir-26a-5p,KLHL40
hsa-mir-125b-2-3p,NRG1
hsa-mir-1269b,NRG1
hsa-mir-1287-5p,NRG1
hsa-mir-138-5p,NRG1
hsa-mir-193a-5p,NRG1
hsa-mir-378a-3p,NRG1
hsa-mir-378c,NRG1
hsa-mir-378d,NRG1
hsa-mir-378i,NRG1
hsa-mir-506-3p,NRG1
hsa-mir-593-5p,NRG1
hsa-mir-624-3p,NRG1
hsa-mir-627-5p,NRG1
hsa-mir-924,NRG1
hsa-mir-101-3p,NRG1
hsa-mir-126-3p,NRG1
hsa-mir-205-5p,NRG1
hsa-mir-20a-5p,NRG1
hsa-mir-27a-5p,NRG1
hsa-mir-29a-3p,NRG1
hsa-mir-449b-5p,NRG1
hsa-mir-671-5p,NRG1
hsa-let-7b-5p,CNOT11
hsa-let-7g-5p,CNOT11
hsa-let-7i-5p,CNOT11
hsa-mir-106a-3p,CNOT11
hsa-mir-1254,CNOT11
hsa-mir-125b-5p,CNOT11
hsa-mir-140-3p,CNOT11
hsa-mir-148a-3p,CNOT11
hsa-mir-148b-3p,CNOT11
hsa-mir-182-5p,CNOT11
hsa-mir-18a-5p,CNOT11
hsa-mir-18b-5p,CNOT11
hsa-mir-193b-3p,CNOT11
hsa-mir-200b-3p,CNOT11
hsa-mir-200c-3p,CNOT11
hsa-mir-2110,CNOT11
hsa-mir-23a-3p,CNOT11
hsa-mir-23b-3p,CNOT11
hsa-mir-27a-3p,CNOT11
hsa-mir-340-5p,CNOT11
hsa-mir-374b-5p,CNOT11
hsa-mir-425-5p,CNOT11
hsa-mir-4421,CNOT11
hsa-mir-522-5p,CNOT11
hsa-mir-545-3p,CNOT11
hsa-mir-561-5p,CNOT11
hsa-mir-590-3p,CNOT11
hsa-mir-769-3p,CNOT11
hsa-mir-877-5p,CNOT11
hsa-mir-939-5p,CNOT11
hsa-mir-9-3p,CNOT11
hsa-mir-98-5p,CNOT11
hsa-mir-1-3p,CNOT11
hsa-mir-128-3p,CNOT11
hsa-mir-452-5p,CNOT11
hsa-let-7a-5p,CNOT11
hsa-let-7c-5p,CNOT11
hsa-let-7f-5p,CNOT11
hsa-mir-142-5p,CNOT11
hsa-mir-3168,CNOT11
hsa-mir-125a-5p,NBL1
hsa-mir-125b-5p,NBL1
hsa-mir-129-2-3p,NBL1
hsa-mir-18a-3p,NBL1
hsa-mir-1913,NBL1
hsa-mir-34a-5p,NBL1
hsa-mir-580-3p,NBL1
hsa-mir-603,NBL1
hsa-let-7b-5p,NBL1
hsa-mir-147a,NBL1
hsa-mir-16-5p,NBL1
hsa-mir-106b-5p,CACHD1
hsa-mir-125a-5p,CACHD1
hsa-mir-125b-2-3p,CACHD1
hsa-mir-125b-5p,CACHD1
hsa-mir-188-5p,CACHD1
hsa-mir-20a-5p,CACHD1
hsa-mir-22-5p,CACHD1
hsa-mir-27b-5p,CACHD1
hsa-mir-3127-3p,CACHD1
hsa-mir-340-5p,CACHD1
hsa-mir-4487,CACHD1
hsa-mir-484,CACHD1
hsa-mir-589-3p,CACHD1
hsa-mir-625-5p,CACHD1
hsa-mir-27a-3p,CACHD1
hsa-mir-27b-3p,CACHD1
hsa-mir-1343-3p,CACHD1
hsa-let-7b-5p,CACHD1
hsa-mir-224-5p,CACHD1
hsa-let-7a-3p,PTMS
hsa-let-7b-3p,PTMS
hsa-let-7f-1-3p,PTMS
hsa-mir-106b-3p,PTMS
hsa-mir-1207-5p,PTMS
hsa-mir-138-5p,PTMS
hsa-mir-146a-5p,PTMS
hsa-mir-146b-5p,PTMS
hsa-mir-183-5p,PTMS
hsa-mir-185-5p,PTMS
hsa-mir-186-5p,PTMS
hsa-mir-2278,PTMS
hsa-mir-2467-5p,PTMS
hsa-mir-30c-1-3p,PTMS
hsa-mir-31-5p,PTMS
hsa-mir-3180-3p,PTMS
hsa-mir-330-5p,PTMS
hsa-mir-3929,PTMS
hsa-mir-423-5p,PTMS
hsa-mir-449a,PTMS
hsa-mir-4525,PTMS
hsa-mir-4690-5p,PTMS
hsa-mir-490-5p,PTMS
hsa-mir-548d-3p,PTMS
hsa-mir-589-5p,PTMS
hsa-mir-625-5p,PTMS
hsa-mir-652-3p,PTMS
hsa-mir-766-5p,PTMS
hsa-mir-922,PTMS
hsa-mir-485-5p,PTMS
hsa-mir-1-3p,PTMS
hsa-mir-23b-3p,PTMS
hsa-let-7b-5p,PTMS
hsa-mir-107,PTMS
hsa-mir-124-3p,PTMS
hsa-mir-129-2-3p,PTMS
hsa-mir-16-5p,PTMS
hsa-mir-27a-5p,PTMS
hsa-mir-99b-5p,PTMS
hsa-mir-520c-3p,PTMS
hsa-mir-302a-3p,PTMS
hsa-mir-185-3p,TPPP3
hsa-mir-18a-5p,TPPP3
hsa-mir-3065-5p,TPPP3
hsa-mir-502-5p,TPPP3
hsa-mir-146a-5p,TPPP3
hsa-mir-26a-5p,TPPP3
hsa-mir-27a-3p,TPPP3
hsa-mir-429,TPPP3
hsa-let-7a-5p,CCDC28B
hsa-let-7b-5p,CCDC28B
hsa-let-7f-5p,CCDC28B
hsa-let-7g-5p,CCDC28B
hsa-let-7i-5p,CCDC28B
hsa-mir-128-3p,CCDC28B
hsa-mir-142-3p,CCDC28B
hsa-mir-17-3p,CCDC28B
hsa-mir-27a-3p,CCDC28B
hsa-mir-27b-3p,CCDC28B
hsa-mir-30a-5p,CCDC28B
hsa-mir-30c-5p,CCDC28B
hsa-mir-30d-5p,CCDC28B
hsa-mir-30e-5p,CCDC28B
hsa-mir-98-5p,CCDC28B
hsa-mir-146a-5p,CCDC28B
hsa-mir-16-5p,CCDC28B
hsa-mir-29c-3p,CCDC28B
hsa-mir-34a-5p,CCDC28B
hsa-mir-99b-5p,CCDC28B
