"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RAB5IF",300.136589375443,0.0228805883721367,0.0143969894333145,1.58926201051389,0.112001251698252,0.155627564952972
"SMIM4",467.208945092928,0.164546996364946,0.0258731060518154,6.35976971745921,2.02056440743569e-10,1.48546792569201e-09
"SYT7",117.627215805383,-0.263262978124117,0.0295042243570632,-8.9228910049653,4.54271756013153e-19,1.36197982572955e-17
"VPS33A",258.257406925205,-0.0164719175454095,0.010025714242238,-1.64296698942544,0.100389763360105,0.141269237563929
"C3orf52",268.195747330445,0.0067839601367916,0.0170997566215165,0.3967284615183,0.691567709668906,0.744115672758178
"CTSH",492.972497031046,0.155724944813667,0.0192654394747314,8.08312444768864,6.31281446778534e-16,1.17616751841224e-14
"CTSV",196.850648917227,-0.23510513813317,0.0185416098790369,-12.679866509271,7.6461975566587e-37,1.42459583619918e-34
"CYB5RL",252.712378714579,-0.0384100811102077,0.0126272712450773,-3.04183543417441,0.00235140411015462,0.0047158253736178
"MYO1D",233.274747452432,-0.0605508082358576,0.0155870159555354,-3.88469533928681,0.000102458287304061,0.000263822504051246
"NLRP1",259.085650297071,-0.0606440043518901,0.0162056296872298,-3.74215661608497,0.000182447744494729,0.000450403839428404
"SHF",283.372091854125,0.0355164417532509,0.012627166848933,2.81270075688056,0.00491273460515697,0.00925760507447728
"SNX16",343.108090019694,0.0528584585911456,0.0181015981048828,2.9200990036834,0.00349920201195007,0.00679194239763746
"STS",256.608813858994,-0.0425497665605427,0.0148456934494895,-2.86613533448692,0.004155165706569,0.00795298960156633
"AL031714.1",230.769359622026,-0.0946698921061712,0.0201620243193568,-4.69545570457835,2.66013010723958e-06,9.0963337332508e-06
"BLOC1S4",308.608502176555,0.0260799715383055,0.0126879156098106,2.05549692639348,0.0398310322341695,0.0613530556747418
"ENOX1",449.894718412108,0.0321270577069776,0.0201856145352846,1.59158184908462,0.111478691121454,0.155000542601919
"HOMEZ",291.305645017596,-0.00971780348060694,0.00807053158815078,-1.20410946595819,0.22854727172268,0.290065542799454
"PPP4R1L",288.058544932873,-0.0381789044071277,0.0140870527155736,-2.71021236151974,0.00672401416046073,0.0123443964922197
"TMEM254",280.726821954545,-0.00567081168186895,0.00833665619773957,-0.680226165906488,0.496361266875831,0.565029557702242
"ETV4",154.960261356939,-0.0929285470452966,0.0216595183910474,-4.29042536253748,1.78331214747497e-05,5.2382786097677e-05
"RBM41",356.190575912118,0.0214722566072515,0.0182838474383962,1.17438392983742,0.240241279134722,0.303195932114868
"SPATA6",302.048332863094,0.0130938075925856,0.0121439270419354,1.07821856532652,0.280936228693114,0.346835506873872
"TEPSIN",256.279662249294,-0.0535625368746038,0.0142637375165784,-3.75515441253383,0.000173234642874611,0.000429284858896196
"AMIGO2",196.597679773975,-0.127551197603186,0.0171505298183894,-7.43715785773691,1.02874591544887e-13,1.31667362407106e-12
"CRADD",367.619099926524,0.0864527194536528,0.0120635056548757,7.1664673542646,7.69577400866318e-13,8.36402371841544e-12
"POP1",238.302340178151,-0.0340056944601421,0.0119557937377245,-2.84428580871572,0.0044511101371832,0.00846106666799932
"SLC8A1-AS1",617.138584887399,0.268820411193428,0.055075420824973,4.88095065215619,1.05575660650112e-06,3.89730895833305e-06
"ZNF224",335.415862375436,0.0242343692343684,0.0124660363270917,1.94403165517023,0.0518916339216567,0.0777271953148325
"ZNF775",387.176265160385,0.0786144938828689,0.0176658079097487,4.45009332629991,8.58329819386563e-06,2.7019882945787e-05
"CEBPB",403.808569845275,0.12336541151532,0.0167108635366436,7.38234809019918,1.55521936031501e-13,1.91350668841777e-12
"LRRC23",268.797788564528,0.0630775806333611,0.0205003677062497,3.07689996282999,0.00209165484167247,0.00423329646882253
"MAIP1",332.657282709011,0.0688987812653447,0.0114323571768808,6.02664701595186,1.67396045060526e-09,1.04358471303986e-08
"PDLIM2",269.113192238505,0.0454496517086429,0.0211436272715195,2.14956739092084,0.0315894501140947,0.0497932811684824
"PLEKHM3",326.567523417246,-0.0201791687932032,0.0173232395449686,-1.16486115318217,0.244075200232571,0.307320791796987
"RETSAT",249.349220224063,-0.0396571503813928,0.0113151504413653,-3.50478330684994,0.000456979067423323,0.00104413472272862
"SOWAHC",300.335910829617,0.00167134830043841,0.0106481365214838,0.156961576992019,0.875275129802868,0.900511761482501
"STRADA",256.849712435103,-0.0901854803739548,0.0162655322307186,-5.54457604551256,2.94667250729945e-08,1.47809626308459e-07
"TUT7",336.90346297379,0.00648990677843899,0.01282491732713,0.506038878294378,0.612829357029901,0.673735182869761
"LINC01006",280.32216784167,0.035574902143449,0.0155434065340928,2.28874552469687,0.0220941422663165,0.0360324876125172
"LYL1",259.098330714554,0.012839087801801,0.0260611198737331,0.492652958276805,0.622257821789652,0.681629977471916
"LZTS1",221.471075439181,-0.0465231418899311,0.0159810299203556,-2.91114791235531,0.00360103502589843,0.00697737317007388
"MYCBP",323.217485429917,0.0152729936652858,0.0113814465064339,1.34192026089583,0.179621851595219,0.235085618515288
"PRDM15",262.016713345548,-0.0896631725271406,0.0146914482722338,-6.10308601750311,1.04039813023396e-09,6.78104568441343e-09
"PROCA1",245.777304862206,-0.0507287498232883,0.0191814440575776,-2.64467835012911,0.00817686026606341,0.0147418594954381
"SNHG8",797.875357776506,0.150483007788782,0.0272774510091649,5.51675476342059,3.45316767596559e-08,1.70850579779754e-07
"ZNF404",327.497684321962,0.0526187919358992,0.0125532459038793,4.19164830664543,2.76935063826543e-05,7.89806932522583e-05
"ZNF778",272.966920501225,-0.0397705292130987,0.0132330125410652,-3.00540251811,0.00265229598250872,0.00526022570010321
"MARCH3",639.515145158224,0.178981380762903,0.0193212220865481,9.26346066315932,1.97911369386309e-20,7.07167145078421e-19
"ALG12",256.897893530065,-0.0531940079963116,0.0167746004096431,-3.1711043301951,0.00151860591183202,0.00316131816474273
"C19orf24",383.626277593841,0.108976497968564,0.0325379319064094,3.34921402755464,0.000810411669379893,0.00177577100000883
"CHIC1",303.081950492338,0.0300458057731366,0.0131742410906442,2.28064793762381,0.0225692882086109,0.036733889531599
"MEGF9",285.401690875885,-0.0503615383552854,0.0148609144641634,-3.38885863832476,0.000701841823007324,0.0015543251919955
"MRPS18A",338.55002112006,0.0463703975643909,0.012231864651416,3.79095083912843,0.000150071659206183,0.000375380625118343
"NUDT14",391.704437260945,0.137638030302133,0.0281591969429791,4.88785353434769,1.01941323936887e-06,3.77275467305584e-06
"PBLD",207.054703455364,-0.0660557780019357,0.0138692382297837,-4.76275458734881,1.90968035724227e-06,6.70057875145377e-06
"STYXL1",411.636108690042,0.0355394288752897,0.0214040861623169,1.66040393435993,0.0968332191927406,0.136840269228705
"ANOS1",382.862531364174,0.0641207136655142,0.0170711336493069,3.75608995762959,0.000172588678241208,0.000427846710059272
"DHRS7",415.287306935144,0.0782085970817924,0.00873290120582183,8.95562599856897,3.37813336123383e-19,1.03179426925554e-17
"INAFM1",500.164052602447,0.161845988363827,0.03213980944903,5.03568599622521,4.7614053630941e-07,1.88576522154489e-06
"PTPN20",288.067568376447,0.0138316095059838,0.0233793603651886,0.591616249971439,0.554107589808545,0.619995812138216
"RNF113A",348.203132842146,0.0724824704469479,0.0157710772866816,4.59591118154992,4.30862216952579e-06,1.42489019789476e-05
"SHLD2",240.655105219985,-0.0168493861773143,0.0137042109345147,-1.22950429308398,0.218882789229143,0.279595429689175
"SLX4IP",248.572721964591,-0.0443511172170175,0.012710081067219,-3.48944408634851,0.000484026305452503,0.00109957691616644
"ARNTL2",233.019351927195,-0.030627998669771,0.0190424116099716,-1.60840965404469,0.107745488689662,0.150451462900489
"CABLES1",251.212142147919,-0.0748425492396416,0.0137936896064255,-5.42585424024461,5.7678014597607e-08,2.74538929336493e-07
"CCDC40",279.86032883979,-0.117850396068252,0.0213679893238745,-5.51527774944074,3.48229558721819e-08,1.72226390020855e-07
"EGFR",334.942302746523,-0.00898902299851147,0.0180052825976004,-0.499243649733631,0.617607747523486,0.67773161490966
"EHHADH",225.660520353198,-0.0378731623274317,0.0123031166462024,-3.07833888083325,0.00208158056361032,0.00421617855421739
"FAH",288.659152712989,0.0311841142638502,0.017317467829769,1.80073175653568,0.0717451697095513,0.10431443738595
"FBXO44",453.698957510761,0.076992904019559,0.016196009160225,4.75381949083123,1.99609268700979e-06,6.99061246616049e-06
"PPP1R10",191.674532072687,-0.142824668506066,0.0218489194177153,-6.53692138157927,6.27980370871385e-11,4.9970225728521e-10
"PQLC2",270.075249542279,0.00562760370924011,0.0169990910049933,0.331053213821083,0.740604290757535,0.788036318843091
"ZNF385A",303.119345766324,0.015070057833765,0.0161170557523328,0.935037891867054,0.349768772098214,0.419774024634665
"ZNF502",262.031817748517,0.0364703575889563,0.0170729494183084,2.13614863462588,0.0326673006521999,0.0513247723293569
"AL109918.1",395.212808161884,-0.0168320107410694,0.01934399401117,-0.870141436734826,0.384223115362718,0.454227508208899
"CASTOR3",231.128930180642,-0.133625387110688,0.0143806732024264,-9.29201194059137,1.51398941775452e-20,5.53093837152786e-19
"CRISPLD2",187.565522571875,-0.116542182278936,0.0215130907986451,-5.41726818195161,6.0516535748461e-08,2.86689669172332e-07
"CTDP1",279.501778948074,0.00709175048711384,0.0146866742811535,0.48286973288529,0.629188233819163,0.68783511697146
"FAM110A",342.177981473976,0.0290024595879095,0.0175988073667026,1.6479786944417,0.0993570432782721,0.139997251343477
"LPCAT3",220.214328859078,-0.134895665723198,0.0200524799893054,-6.72713129723318,1.73040590808693e-11,1.52486174684255e-10
"LRRC2",630.650286522197,0.222448254577998,0.0195412582097712,11.3835174884884,5.05201051898498e-30,4.84472949916192e-28
"PRMT9",288.497785652859,0.0177679982249552,0.0109744767812617,1.619029187368,0.105440983299651,0.147597005924015
"RABEPK",329.553447686931,0.0373193174318364,0.0145094666821986,2.57206679261498,0.0101093386015395,0.0178556329958394
"RFX2",313.028289447835,-0.00785217216891319,0.011958566831736,-0.656614816758381,0.51142861931005,0.579702073095921
"WIPF3",232.245331717383,-0.0579010754715435,0.0160063552998604,-3.61738037091107,0.000297599803053035,0.000705818627280903
"EXTL1",230.117430699515,0.0113352236205337,0.018615718319217,0.608906055955536,0.542586709914016,0.609352955368862
"MAPK11",400.604785100723,0.0741941295130334,0.0166810128805638,4.44781920883726,8.67464920652136e-06,2.72679621478553e-05
"PEX7",251.897317445867,0.0723516656024264,0.0131359555556855,5.50791035305467,3.63118230150183e-08,1.78979136720283e-07
"XYLT1",171.520779178198,-0.127390962453137,0.0211207426198443,-6.03155697439561,1.62387452529102e-09,1.01527188680947e-08
"ZNF470",316.324986066742,-0.03246129920174,0.0116757123957045,-2.78024141924586,0.00543184999317014,0.0101522194913908
"ZNF708",257.906034790675,-0.00519118194502107,0.0187427907649982,-0.27696952978398,0.781803502916952,0.824075105879163
"ASL",277.94714172677,-0.0105337320754435,0.01205828255661,-0.873568190659882,0.382353455435073,0.452386261978066
"DGKQ",273.546532540417,-0.0520016259022474,0.0113466922231841,-4.58297668425299,4.58403170271859e-06,1.50781693485135e-05
"DTD1",278.600890175557,0.0442346579259573,0.0181198740787543,2.44122325208777,0.0146376026626119,0.02494493844581
"GRK4",397.313156528303,0.00150886045220023,0.0133805437769248,0.11276525658115,0.910216663834906,0.928876817663133
"OXTR",380.436186558484,-0.023504807984718,0.0222389448637685,-1.0569210063114,0.290547640568935,0.35714630803959
"VILL",249.744496127494,-0.0508938302618371,0.0124419339887596,-4.09050797953244,4.30429401029966e-05,0.000118581754293046
"IMP3",429.92922432084,0.10902669793557,0.0168372819099053,6.47531463326213,9.4614576944748e-11,7.31888085713762e-10
"JOSD2",536.740517425232,0.212432909691968,0.0317754161496832,6.68544854585913,2.30218401283916e-11,1.98185372247184e-10
"NELL2",201.435640508122,-0.335081914162291,0.0338876514126542,-9.88802410889905,4.69196980022229e-23,2.34454674844824e-21
"RAB11FIP1",193.48521719126,-0.172899116874462,0.0264113292140074,-6.54639967089443,5.89407135869751e-11,4.71598028589772e-10
"ZNF567",226.685787329751,-0.0101534809639595,0.0170584072493373,-0.595218581403838,0.551697371233579,0.617882105249321
"AC097448.1",289.505255779319,0.038898129007484,0.0129149603601634,3.0118659231403,0.002596472518753,0.00515814083618837
"ATG4C",297.088852720936,0.0126362500650324,0.0136109666202886,0.928387411236219,0.353206646242681,0.423082391651088
"CDADC1",299.500945481201,0.0441574971500771,0.0082445090340988,5.35598869107236,8.50898311235612e-08,3.91581361155076e-07
"FNDC4",304.401922431812,0.0746892178019758,0.015584231495297,4.7926147545046,1.64621552570119e-06,5.84543170928809e-06
"GLI4",337.551645879282,0.0271984266086291,0.0228753373734622,1.18898472029453,0.234445679683714,0.296541611331103
"MRPS18C",392.437263069268,0.103720325233013,0.019161524336128,5.41294749903867,6.19956719145324e-08,2.92633931635661e-07
"PACRGL",281.330827117305,-0.0189692667658578,0.0100999285774799,-1.87815850580905,0.0603594846778148,0.0890910365740222
"RPUSD2",258.720711098106,-0.00404110992908272,0.0115452308336642,-0.350024177714961,0.726320552817237,0.775749131917321
"ABRACL",252.638700934887,-0.0018824670039177,0.0154536522461283,-0.121813728815421,0.903046540902433,0.923221210821473
"AL157392.3",308.187870730278,-0.0320784717780452,0.0232030699411679,-1.38250980837368,0.166815220940359,0.220716659379543
"CEP57L1",295.265591290384,0.0439585103481911,0.0119360819009608,3.68282579768931,0.000230662790620857,0.000558645146755286
"DNAJC17",321.47956661798,0.0227232996273099,0.0183228589124874,1.24016125080914,0.214915757539438,0.275255947150089
"EME1",220.165445353574,-0.0853325653742965,0.0135462413579771,-6.29935368190127,2.98889290521634e-10,2.13478320207182e-09
"FBXL14",213.190155758724,-0.0960844034676541,0.0200031084380586,-4.80347360837382,1.55936451033825e-06,5.56726853102421e-06
"YOD1",283.357446378657,0.045805956597044,0.0147979358258835,3.09542879061034,0.00196528556858145,0.00399925953899816
"GCLM",283.519512530734,0.0259551560201154,0.0113290033407215,2.29103613438094,0.0219613238548243,0.0358517443628262
"KLF15",567.741802713919,0.140499027023512,0.0149402561866631,9.40405741830136,5.24986286985456e-21,2.03775927228105e-19
"PHKA1",228.664789388836,-0.0519553502626462,0.0207918256061512,-2.49883541959276,0.0124602163624627,0.0215639784765445
"PI4KAP2",188.306105788666,-0.129385523989522,0.0256018750506077,-5.05375187300788,4.3321435203588e-07,1.73206056997301e-06
"SESN2",264.705022239937,-0.0631664769822583,0.00960201567579428,-6.57846009786202,4.75345395381233e-11,3.85298610724801e-10
"SP6",152.902662881983,-0.251225122023923,0.0350931169739059,-7.15881471032413,8.13775882175807e-13,8.79309449489384e-12
"ZBTB24",196.21632824649,-0.0844115375787784,0.0122703783386902,-6.87929379590659,6.0149995172619e-12,5.72192733071697e-11
"ZDHHC14",441.769712172836,0.102365361887138,0.0150358930671517,6.80806663295386,9.89190500765378e-12,9.02169406362382e-11
"ZNF267",226.608088845941,-0.0154119036470845,0.0168426067713657,-0.915054531421256,0.360163003185847,0.430229518918283
"ELP4",324.27266979771,0.0495581785835795,0.00987872058496371,5.0166596126842,5.25775982845313e-07,2.05797430020065e-06
"HPS3",212.538080809541,-0.0910200438625381,0.0205546470270841,-4.42819785436375,9.50237151097059e-06,2.96412172317815e-05
"KLHL38",472.788963902717,0.112659463903784,0.0264723035224564,4.25574842054129,2.08350882234653e-05,6.051920280856e-05
"LRFN3",216.753912068174,-0.0501573119792068,0.0172386647782575,-2.90958218773814,0.00361912216354006,0.00700954036645482
"THAP1",284.77878447513,0.068327525422399,0.0140203383437483,4.87345766893466,1.09661773927758e-06,4.0276227979888e-06
"ZNF681",212.362135558271,-0.0510642529369663,0.0143626435466459,-3.5553519636635,0.000377473434861149,0.000876760202575085
"ZNF713",316.06610097161,0.0495846111934333,0.0216004960865165,2.29553113015701,0.0217027044940429,0.035491745706747
"ATG101",279.458962606607,0.0610347366213593,0.0158386333813982,3.85353553880741,0.000116424355366011,0.000296621692260894
"DHX16",256.610055518547,-0.0453573910347811,0.0106772927132272,-4.24802356299474,2.1566471622042e-05,6.2522939232787e-05
"HERC6",214.222924189581,-0.0449460227358657,0.0147317661789722,-3.05095955161307,0.00228111302478481,0.00458755220805604
"TMEM185A",259.969404491949,-0.0452128992640797,0.0103113602094164,-4.38476576764246,1.16110647268804e-05,3.56058091154419e-05
"ZNF805",292.349002566359,-0.0123432292781523,0.0149633735355699,-0.824896153852664,0.409430550115863,0.479464239437109
"AL590560.2",218.7358702885,-0.00559377456113685,0.0414080697349469,-0.13508899586343,0.89254151045364,0.914560526346353
